Geneid,WT1-BL_S30_L001,WT1-BL_S30_L002,WT2-BL_S31_L001,WT2-BL_S31_L002,WT3-BL_S32_L001,WT3-BL_S32_L002,atpA1-BL_S33_L001,atpA1-BL_S33_L002,atpA2-BL_S34_L001,atpA2-BL_S34_L002,atpA3-BL_S35_L001,atpA3-BL_S35_L002
b1389,0.21139903525608117,0.21349734503135895,0.20537415462562789,1.0327196224965265,0.4051677011402434,0.6133002217948345,0.5858146477180973,0.9856446345782043,0.4041461168903525,0.6121236033382319,0.7362435416943753,0.49519026873000377
b1390,0.6520259400669491,0.24693668822904166,1.0293451605332677,0.15926278515609082,0.93725540504731,0.1576353983729695,1.0539958320389864,0.3800075699578619,0.7790768518368241,1.1799973076399652,1.1354117269503619,0.6682085553947039
b1391,0.8557840463378708,0.6173417205726042,0.5938529772307313,0.5972354443353406,1.1715692563091376,1.1822654877972714,1.2422093734745197,0.5700113549367928,2.804676666612567,2.3599946152799305,1.1354117269503619,0.8591252855074765
b1392,0.9663955897420854,0.9185768122357629,0.9388532782885847,0.666494680737254,0.435810636520598,0.6596842721826791,0.8926699393799578,1.1662081054505138,0.9781015265917775,1.3168373315511546,1.3198763772672275,0.9987030629848817
b1393,1.1098449350944262,1.200922565801394,1.155229619769157,0.774539716872395,0.6837204956741608,0.45997516634612584,0.9519488025419081,1.1088502139004797,1.2124383506710574,1.300762657093743,1.7485784115241414,1.4855708061900113
b1394,0.8488113354768887,0.5455141287493278,0.8246201797895935,0.3015698365313051,0.5915756548967812,0.2238662406551487,1.0691674178885426,0.6476022542019532,0.7376050802561567,0.6703102576479498,0.7166477059838786,0.4518846558752886
b1395,1.2364178868759035,0.9903406256916818,1.1183399344319906,0.9997420211058811,0.653715954780897,0.8246053402283489,1.2996224117443504,1.0336844571038646,1.548660750436981,1.8106513308828376,0.8909165546553786,1.34824913502959
b1396,1.2953813224202422,1.017519261426051,1.6779505399200236,1.9687591101210378,1.241364871578618,0.6959435140934291,1.1965575783178157,1.6105852752256613,1.3758165681373702,2.5005900391689475,1.6709073286680858,1.3486032850519252
b1397,2.0193340681177903,1.7844554211576271,2.7464961573815314,2.8114635693039767,2.2253987167105906,2.440995907641132,2.704656682001962,2.3067026671919764,4.005268979331255,3.995553072536121,3.3991741626486585,3.251995794644801
b1398,2.780042107477232,2.1525211773024684,2.2506756671301686,2.489844569306694,2.530910571506178,3.226127194098855,3.381140249843265,3.586126232109192,2.7016891101711233,2.9516097037679128,3.0122110199002754,2.442034201956183
b1399,18.053610985654984,20.94833255474886,21.146411378487365,19.140171375683256,11.043056586282974,10.77241525221968,24.600519212691836,25.013608694809896,30.90379139880803,31.266578502374298,27.573133523645502,29.092818816490823
b1400,19.77922344081263,19.351312654212922,22.918504646141137,22.545789606259195,9.970827487958884,11.257327928985388,21.410484586651272,22.1905131131028,24.61803757707731,26.945867452533744,23.67938619378458,23.889788395989626
b4674,0.0,0.0,0.8961781292754673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4492,5.8609168855965725,5.712279695035274,5.440056939227488,5.664219190444414,5.805993947028457,5.99557516755312,5.687742494754971,5.511379100739587,5.204119517702911,5.711449738036892,4.8775494202717145,4.829914270368638
b1402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1406,3.5355936210076297,4.570479748685259,3.8470085549385913,4.352535384570726,1.6263177411622314,1.983075281622322,4.8987984478168425,5.275087661017846,6.4888686642186215,6.14256438193069,6.895549268552198,6.625542271509459
b1407,0.8444965361595337,1.146055969167035,1.153727370588703,1.082945518311052,0.7839915985652565,0.5614608012270006,1.145728517773756,1.0089719848374024,0.8072411385482203,0.9169914057810705,0.6740122930466063,0.772728637810149
b1408,0.20093373648102766,0.7102485933716496,0.29281067590188536,0.2944784666128709,0.19255494707655132,0.19431294155875944,0.46401160215294834,0.2810551037213097,0.09603472084523228,0.09697007577635358,0.1166326402684159,0.23533794949544734
b1409,0.06787393774108293,0.20564292765562334,0.13187905581311224,0.5305208495500551,0.1951309329906189,0.13127496386243948,0.25078352812012195,0.1898766921461691,0.12975928836613324,0.19653466863033534,0.0,0.0
b1410,1.2467492591211886,1.7487837135674453,1.7831803732682505,1.7256639152706466,0.9624461433228991,1.138687101216348,1.4075546484421178,1.9053553618603922,1.4896853455344052,1.7047537895016973,1.6483814448857004,1.6630280697280673
b1411,3.060626403707533,2.8056820470014316,4.391480763410178,3.0823445994884726,1.4890618065107786,1.502656691914954,3.4795487196248938,3.0296566401141645,3.9158101720049,3.9993969071936455,3.4984379893041315,2.5919936108002055
b1412,45.81289191767431,43.426628280438,46.75210458566769,44.85888641402734,31.193901426401318,27.883907113681982,53.26853192715848,54.89943026022917,68.56879068349585,70.01239471052729,70.09621680131795,64.48259816175256
b1413,49.948018636001,49.98693257133911,52.873820789336136,53.083534932347206,45.548199306662134,43.309083763824006,51.3103387676961,53.0057107835028,55.40871220407256,54.9396225323587,55.86622785247404,55.74144848191514
b1414,25.994955526320812,24.79447818251827,20.306657985455345,21.090687481457152,16.75300157523703,17.493986850896853,25.90748824065653,25.586891727297562,27.39111659643378,26.190636870921207,26.295200050927203,28.39832732132516
b1415,18.011197803818117,18.019175920646695,18.31937459260601,18.299791710638452,21.473888160432903,23.060088339485777,13.395628277820492,13.483618601029834,10.144067533947847,10.324484776304844,10.111077972602754,11.141781046425086
b4493,133.5045096178664,136.672426269825,149.67159570031376,148.56306257692287,58.810435869003804,60.4060893778185,154.78147655193044,149.4477523054361,157.2075908194784,161.2630766069249,136.91040741774006,142.47232506917192
b1418,99.06373774169717,103.05770146598479,101.80988600831127,88.72286817814226,69.4416236259346,66.08396514164454,137.89481063574468,135.0366561054668,148.7257710156497,157.92097301037867,131.1095843740492,134.4231753216905
b4597,102.09597715013693,115.40681100033582,76.43710074927985,86.02395575454143,74.50099021581829,70.65218555076493,109.88080284583143,99.57133736145109,112.81272530551625,103.9668397054474,94.60163169586804,65.82221418195743
b1419,74.87899621208503,69.61485843505277,67.30606777799889,67.6894296014275,53.31448095004031,56.169841003002766,94.37675979789485,81.57059044785137,77.59605444294768,82.06677826824297,66.2111433358252,75.40552505902403
b4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4429,6.4087286477633025,1.0787234275268662,11.41447933077174,6.261542132189466,7.165070925427462,10.329266893386686,6.906446373097568,5.976119047547848,11.231007879900321,11.340395177634612,6.199945614268423,10.008055957490603
b1421,3.4875043768754597,2.7352639743688547,2.5591046397226322,2.7911749358297344,4.942008961622859,4.6642210652038605,3.221445082881237,2.9407167159627594,3.1917938299201514,2.793163645214309,2.7565388910239137,2.694124752724847
b1422,7.972763615372205,8.05189986975411,7.617514098841471,7.91841123534999,30.056076739130784,28.54633759626866,17.83311083443143,18.432834724579404,15.053130691448454,15.263341797524744,11.320939654105718,12.501946524819836
b1423,1.1777946249981666,0.9607380526411152,1.3642711700130998,1.2392635469958317,0.9116273275655477,1.7084791892856104,2.719853721548309,2.8302081650031297,2.5547808103425855,2.054986382635493,2.261319449489867,1.9100196079585858
b1424,45.7724867641428,46.70950609555645,42.25349998645527,44.21836018411214,40.55200208803654,43.873186880859464,66.86777051344544,66.88670198476788,66.5611082948111,66.4996888496143,59.83846060611677,59.982612551382196
b1426,25.706122687139473,20.495745123010458,24.973497202476352,26.9663747826293,23.078352256948264,18.317233290939058,26.994338966849924,26.99877783036617,26.641312025412038,30.034864803795912,20.73261813411361,27.25527239089941
b1427,14.206015169208655,12.297447073806277,13.582077425908192,13.879751726353316,10.912516750710555,9.158616645469529,18.954358379501105,17.557616423953075,25.649806885307708,21.329106889652174,22.250915926763344,22.052473300776168
b1428,2.792794594208779,1.817665469624781,2.2308532025389303,3.0924741723198736,1.3679056332074273,1.8005144126086883,4.586194183970425,4.0510898742296835,5.04255705477871,4.552552303726545,5.835912110311379,4.361308788814712
b1429,12.998166663237958,12.569898066378016,16.499424531132014,14.676474635116799,9.048337301597218,10.55395185300114,14.781643316439723,14.693549501095742,16.93750735197272,16.865762122189352,17.72322821818968,16.588125980901154
b1430,49.71080344203606,51.03233507901089,47.09913946081067,51.17282202140364,38.89609930946337,36.37675658968958,54.34466388528289,54.76600005947258,63.78160535651382,64.50175181842866,55.56779538929669,54.981125594749514
b1431,32.58009885058743,30.605753928082883,25.28588694798762,32.009677267695025,24.94234170965588,21.82578726530855,30.09458566932073,29.956525001422587,34.27449041538272,35.39886093564951,34.01907378304414,33.788408650205106
b4578,9.583422931609014,8.539893801254358,9.17337890661138,9.36332457730184,7.022906819764219,3.952379207122267,7.941043002400875,8.147995645846489,9.02592994388454,8.569730446735248,10.798238611517506,7.592917453860058
b1432,15.006708686367173,13.731640653133558,17.318697942425157,17.02372951902959,8.348666477093253,8.424888406591075,21.35098150293651,24.512468450611898,28.400541018200453,26.83015218205094,26.2490005138084,26.305293481319904
b1433,4.81472088460789,4.1305200630556795,5.2810496903732895,5.8169513430416595,1.6372082617503714,1.9024823206696908,5.8342356752332964,5.406964852543291,7.126168265168665,8.09502234618723,8.294008877863167,7.640078431834343
b1434,17.80003496860143,16.83170130213708,16.411574903714982,16.505051933173537,11.082128853534256,15.56891736221077,20.212241700038934,19.981604748365296,21.133003654154745,25.278311038414586,23.296555419871183,18.59038327299232
b1435,38.633658553221444,35.820545375536625,35.271597932034446,34.562946631810355,49.48249942732954,46.42326327176068,37.4348100266586,35.8232090306882,30.90790853576127,30.609924042161374,29.53980203984772,29.43883432449931
b1436,3.426311636358303,4.258856129456719,5.377068775652804,4.120148935466662,9.597738790646806,7.646340427571961,9.981672958521347,12.780098742375054,10.581280151311049,10.684339258267322,4.589570130042858,6.791180828297194
b4532,5.503540985649842,4.5160116372734915,4.344185508013282,8.737858229665527,4.614791443495654,7.318022985484127,7.307789503737621,4.490530131773243,3.616765249459426,7.635982577236249,7.986370621769495,6.445866548892253
b1438,10.366157009391722,14.597688972503851,12.482020563146076,11.126625227703585,7.975099498702922,8.471485078029367,11.328559518462198,12.79778011860966,13.11875740582209,13.387451468692268,15.593532278764323,16.416091786387465
b1439,14.928648289299378,16.69376255221747,18.160505203910535,15.515896690745254,18.245505006571303,17.282251026099217,17.70684103635767,17.431409076855985,15.097313364432786,15.077296089047453,16.677721507379623,12.720793939571612
b1440,2.603196496975408,2.46807402004838,1.806432354822277,2.0243467364539245,3.6146898572930617,3.133932023412348,1.9138656553722133,1.6843686320750046,1.9297448094450342,2.4613137558312155,1.8502455498078543,1.3066800808372874
b1441,1.0807619317233974,0.7882978893465561,0.8749668126062253,0.5279702685426029,1.3233879942568898,1.683853863389368,0.9983113523243315,0.6158820911920613,1.090477096461543,0.7533828964162855,0.6273317751715388,0.843874540794326
b1442,1.3572625957842663,1.2401883991630531,1.255791009175814,1.0103549937290859,1.1767928135028725,0.7500232011758485,1.4328205396417157,1.0245681806570888,1.4827271549607839,1.3724045119430424,1.1254678344372617,1.741051135916956
b1443,1.0721520882421627,1.2374789508232729,1.3391944875210755,1.646116107707671,1.100832999324435,1.1849423153168122,0.990358347840406,1.5710803533805038,0.8052420744079477,1.4044194370930003,1.4224780881038497,0.8969484112845352
b1444,3.2898140391851625,3.8402554019956443,3.4450973980147435,3.422976365596908,2.41565248342983,2.4790240544128044,4.262264047397357,3.346626666626795,4.084002865418299,3.6289264568430766,4.711958666844002,4.303464061720959
b4598,27.904672653802713,26.90066547395123,30.1900007299673,40.27606527736454,17.017043447890224,16.55910598846053,18.746068726979114,21.881310887636136,27.886082065434326,26.321314943543975,22.823549792525636,31.939772333085244
b1445,10.147153692291896,8.127623066021389,17.336411397363346,11.281571600237918,16.094937645295186,11.16629369336802,10.342658607988477,9.46218849195076,7.35824654200366,13.508934694360981,8.93647333366966,9.015877996187657
b1446,152.9878556684009,142.94468393484217,159.74949627494996,140.83118052014171,101.72825973244265,102.65702174042768,150.68955245917826,145.329510427654,189.5134406587376,191.35925568973653,196.6336597509901,199.29503738425998
b1447,17.588399733305952,15.57676629348795,19.58447938509988,18.638523746817313,7.130951540068284,5.756844748580846,23.869994179020072,26.49412777746213,27.029292297626775,28.5984147479622,26.70109911211601,27.730655048880212
b1448,24.165475845226943,23.45755800205821,31.340333422639176,28.99733432508166,7.981569511479477,11.571167190395029,44.210381737615485,46.59991095457831,53.93598581944774,58.87709109565422,56.652451023326726,55.094926546330136
b1449,5.513482353037216,6.87140587939079,6.211084260123036,7.392601043350858,3.1476612157947232,3.346563059967189,6.447347336735592,7.110315051754907,7.849311865616095,8.888176251940108,7.898659036906131,7.28187308467705
b1450,2.6510581718600448,2.954341639352859,4.529332707419253,4.019233125391887,5.081021981866836,5.481025405589872,2.6176942816952815,2.4721032996988472,2.0971906606202078,2.1176167899268568,1.273502342390271,1.6060224931783906
b1451,14.591056949829145,15.057501766548341,13.275197852206066,13.577095636131226,43.33502647744778,42.050872839296616,19.68203506855439,20.49015995831848,13.393898127812653,11.17714996109753,11.191742054629477,9.460182708747805
b1452,239.5760185315697,241.49082742394526,230.6873894127053,238.44270822875737,235.6290535851531,239.88701104689258,104.10952293005916,108.20039269891717,148.61617206869641,146.07966669495434,151.40827637104667,158.72946376647172
b1453,16.397800366743702,15.330817352011822,15.49671221143138,15.981542702058247,20.187075541611488,22.059182377516606,18.07121025280787,20.05983960293561,12.609358846979,12.849698681276166,13.146364680494766,13.500867486654823
b1454,0.6896123868547891,0.39797563345651377,1.1485001268384627,0.38501391751326813,0.7552640642614247,0.38107974946475154,0.8190030026350099,0.6430613538218964,0.5650198139049588,0.1901743233672177,1.0293113592620393,0.5769207014330141
b1455,0.28583531527582806,0.2886724665212741,0.0,0.0,0.27391619232016456,0.0,0.0,0.26654052090002145,0.5464510876263922,0.0,0.0,0.0
b1456,1.0399718279069294,0.630176643606471,0.8659993635751221,1.1031804342217655,0.6549123602618283,0.8045636877425647,0.9880797572053414,1.607048118691491,1.874575253746174,1.4913230980304804,1.5177612104036318,1.1136343378759677
b1457,1.1344643879581002,1.4003304121311493,0.8572138627852295,2.216819264191302,0.36238601841114937,0.6094909036470405,0.8150464663903964,1.6455979986001323,1.0844169099169707,1.216643186759219,0.14633412008832306,0.7381718291627386
b4745,0.0,1.3223061369684168,0.0,0.6396198952236551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1501193338245248
b1459,1.906201547508345,0.8750555318173345,1.0101134891643786,0.8465557436783671,0.9410346607128234,0.8379054263610641,0.48021238674424677,0.5386445061831552,0.6625849051105589,0.44602554778345554,0.1341164705932828,0.4735785492218632
b1460,0.26773492591799203,0.9193342139608912,0.7282925166671343,0.994026697326472,0.41051292147190893,0.36247823135103674,0.5440811503872566,0.5991887171683858,0.5118473248215547,0.2067330375390335,0.5594673878838525,0.4390077316445416
b1461,3.3823845640972987,2.10212770492415,2.2749137127761863,4.575742327369225,2.493339699324575,2.264493126627081,3.6050132167267526,3.8819234838772356,3.4818742378245755,6.529318435607808,5.436875384820003,2.74259225758156
b1462,1.6021821619408256,1.0787234275268662,1.2452159269932808,1.3566674619743844,0.7165070925427462,0.5164633446693343,1.6772798334665524,1.7928357142643547,1.8378012894382347,2.268079035526923,1.7359847719951587,1.876510492029488
b1463,8.923737998895001,7.486034566205948,9.158813363730129,9.210980122351998,4.344777050525163,4.384444138788604,12.364428309284097,13.086005361208498,16.71617130286905,15.837070248070003,13.116622530044474,11.88456644952009
b1464,33.98274961378293,32.46305938946623,35.19754639275191,34.599572855722556,17.75123995331214,20.41590000068711,48.56364113163717,48.009493288018625,50.45045486013797,52.05926376847031,49.0960793978209,48.016838943698616
b1465,0.5364134110462677,0.7223170087404567,0.9553969483905862,0.698791779803817,0.7710680479849567,0.34582567572572165,0.9909816067125524,0.7503056953969767,1.1964149363450083,1.2080677281741319,1.3492392658363883,1.2565180387157806
b1466,0.34990185145834124,0.6184061028494535,0.42491204405302324,0.8546645151695392,0.586794601651387,0.42296567020333414,0.16160404074981996,1.060417675822068,0.7525479417958288,1.1820317857565859,0.8124066666972417,0.5122657952379349
b1467,1.1821926631796384,1.273522027060844,1.2250668019610271,0.9625347937831703,0.7552640642614247,0.7621594989295031,1.1284041369637914,1.3228690707193296,2.0717393176515158,1.483359722264298,1.18942645959169,1.2923023712099517
b1468,1.5786269577422838,1.2327031950487446,1.691742835857618,1.2720588132755932,0.5926430528306367,0.6924833298212726,1.803952082788688,2.0183978659654387,2.19347307066071,2.481874048498878,1.964890542709608,2.0395326545287085
b1469,0.394489776374199,0.2656036085055351,0.2554978683895501,0.3426041771392364,0.25202656140041063,0.3391033623746817,0.8097653877744758,0.4496072285592154,0.5446807277312743,0.634598984022357,0.8141613247246656,0.8727327414334408
b1470,0.0,0.0,0.17603498967910963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b1471,0.3180925922348557,0.44974989298142076,0.0618053882258943,0.18647225785517219,0.06096567289884541,0.12304455860460631,0.0,0.11864813156051111,0.0,0.06140424861073174,0.07385515151793108,0.0
b1472,0.4184393275171916,0.21129634147433463,0.6097706858987715,0.4088292113800682,0.0,0.2023258463653062,0.0,0.19509666993712907,0.5999694931155749,0.2019376835754992,0.7286534020892786,0.24504260720659982
b1473,11.803831846135472,13.106122731720973,12.33921451464997,12.274610370244428,4.035139554213036,5.206793719727575,12.75242770542797,12.744988580994901,14.054387411860422,14.724279329278831,13.062062290741027,11.88456644952009
b1474,17.957266081437826,19.103809676664277,17.290239852419003,16.978886391911395,12.40387418923832,11.667191620915906,19.816218319660994,20.228221854839617,16.9168563573946,16.40684051782159,17.600278681764753,16.493345171085952
b1475,5.709923772611711,5.627645271063889,6.683362320020434,7.460786642252872,6.1970056526941635,5.588308461642424,10.421543292286694,8.53200725036916,8.154161653326705,6.440785304277532,6.468960203633292,6.607013212614559
b1476,3.9099124318922907,3.478635640143977,4.06979976138859,4.274890767618649,4.728195558260455,2.970848780804336,7.395238121652311,6.684298292478977,7.0299177763679666,6.6491224436006116,3.7825356270536714,5.560668705738759
b1477,26.275787455829544,28.47829848670927,31.545470150496445,34.22976365596908,14.944290787320137,14.254388312873626,50.51572204322793,46.61372857087322,53.09203725043788,55.67103087202446,59.271480072406135,51.79168958001387
b1478,19.3909999342314,18.54956160984626,18.955364111203355,16.886344830281484,17.370513193098624,17.296158183792603,20.1367266444108,18.58744445599823,18.59311987023153,17.262975448446756,14.960818319059591,16.08119377145745
b1479,114.73813362308859,112.3644825383418,108.36788608457867,109.54564272667042,90.91791411028275,90.88112403246707,141.72160438647285,141.56503913399123,156.49451616011444,158.60706567344832,143.8146395224914,147.4022199216096
b1480,15.441320836096365,21.386864476184826,17.14427725570459,21.12136132271157,5.496187945902433,8.532872651058566,30.56424248963986,22.215572981101786,33.737414975194646,36.195134806086756,33.29101232009349,35.13697906814636
b1481,0.5637307606828831,0.0,0.27383220616750387,0.27539189933240704,0.5402236015203246,1.090311505413039,0.5207241313049754,0.5256771384417089,0.5388614891871366,0.0,0.0,1.32050738328001
b1482,7.469432579048202,7.828235984483162,12.870113689872682,7.2978853323087876,3.9166211110223537,3.6798013307690067,10.284301593273264,10.644962053444605,15.222837069536611,17.547543295695984,13.252383750498756,17.826849674280137
b1483,3.152513768479036,3.1174757954093577,2.7436391918918837,2.887604381349511,1.8881601606535614,1.4608057062815476,3.9433477904648626,4.287075692145976,4.70849844920799,5.134706730914878,4.498471866404468,2.6153738464963303
b1484,0.9252723731573158,1.3082390504049228,0.9588288799542993,1.3258989925304947,0.827576581052412,0.8947845181201233,1.7663469013262996,1.3229807617925076,1.6509798817648442,2.321976464942594,1.6470372239728275,1.589425300239769
b1485,1.4932266303038242,1.5080481361412377,1.7803672534770152,1.3263021238751378,0.9756546649530945,1.0501997108995158,1.3166135226306401,2.15193584432325,1.9463893254919986,2.161881354933689,1.8910870903721748,1.6694039828757317
b1486,0.2975704895100263,0.6010482440765531,0.9250871011875791,0.5233253688193542,0.6273564404752157,0.40287169994733996,0.6596857030021975,0.7214571870695595,0.6257746326044169,0.9190829469477266,0.6218127272961294,0.6273378184497409
b1487,1.0598574456165617,0.8325157593485873,1.2203276653963808,0.9588112549290769,0.5642567598084628,0.4555266637702446,1.4866321427584985,1.061522113216913,1.3508017214439636,1.7807232097112204,1.4126761960557455,1.425228471702603
b1488,0.4184393275171916,0.7395371951601712,0.406513790599181,1.1242803312951877,0.10024767863263755,0.5058146159132656,0.966292202421604,0.6828383447799519,0.19998983103852494,1.2116261014529952,1.578749037860104,1.5927769468428987
b1489,2.4353168861500554,1.9727154680897565,1.6512082031900484,1.710183694854248,1.7989445930626808,1.5700485677947764,1.9917698022415309,2.034370525769414,1.7944087589931652,2.3750395809523397,2.326529591754226,1.7529735513042133
b1490,2.509274448853094,1.733913361816503,1.4541024743992397,1.6344300142591448,1.5187197127339276,1.4474417382055964,1.301245551547357,1.6830790809977492,0.9678466660454429,1.147233824911567,1.2265402169659008,1.5467982363800552
b4746,2.899186769226256,4.391945383502241,1.408279917432877,5.665204786266659,0.0,0.0,0.0,0.0,0.0,1.3991396647731016,0.0,0.0
b1491,13.421916929349736,14.533346541771053,12.053595838755035,13.519238694499983,13.392634194053866,12.845851918320896,13.974342141929885,12.085795301082563,13.447043525624457,12.732170949435226,14.778415818738006,13.775292930125559
b1492,1.4269434879785479,1.7613530965087112,2.1564286235690933,1.7814413488065084,1.1775186314388326,1.4949192906249091,2.0137378515309594,1.958968711224181,1.9323236213819979,2.371978962935649,1.8406088542359385,3.017565700073461
b1493,1.6948136787982182,2.062740943857584,2.913058672891133,2.12293541241256,0.7912482728905825,1.5549196201393662,3.050752084047993,2.917676965398093,3.4477904276042066,4.15247874812745,2.6738095218707936,3.664620061522255
b1494,7.316402662253385,7.30105942150158,7.467510034284633,7.488768558670091,8.012930329846531,7.5385915674695525,4.163558182923473,4.507737865264096,4.1836928495258805,3.6569787804584504,3.9940422176038215,3.672484053070586
b1495,4.977364895839767,5.1563252585070565,4.012974631976871,4.812917340545127,3.368372696205108,3.4487476441762626,3.6733762992184102,3.325522630546538,3.5315524145968604,3.392604142901149,3.6933177919636937,2.7946009603169872
b1496,3.2138671836796395,2.735197302892855,2.6662096657448067,2.3285806149957264,2.422354939201455,2.6190756802626387,1.4009517553970157,1.2122376715666454,1.5878196193841607,1.2198904550512808,1.676853618093951,1.6494594004672012
b4747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4777550074834982,0.5746291057126832,0.0
b1497,0.946366665602353,0.6371734235132785,0.7150851394218755,0.5650528089929181,0.5038354832832043,0.7626531255479807,0.5342143937740162,0.19610753351193286,0.4523086075042287,0.45671398383785183,0.3051786701323836,0.24631225802114176
b1498,2.2428646307383158,1.8997838616694187,2.073510181460885,1.4844654252784295,0.7973353690888213,0.6296986234471027,1.0024635682876533,1.3493316922567928,1.4177532228880814,1.7458070683443336,1.6798426619764713,2.4150455886725317
b1499,0.39949423985401167,0.32276763973244815,0.7762172773252078,0.4683830728803144,0.45940274774956735,0.3863308483746989,0.29521368073982857,0.22351626358938803,0.5346184853352695,0.23135380283649712,0.5565305512020475,0.18715852676409592
b1500,0.6149790116540544,0.6210831855457716,0.0,0.0,0.0,0.0,0.0,0.0,0.29392444864752915,0.5935744032370734,0.3569665656700002,0.0
b1501,2.1629459186201148,1.9686702552365312,1.9715918844060278,1.9045523985409627,1.612140958221179,1.5752132012414697,2.14593155164103,2.0418406745788484,2.6035518267041655,2.577362540371503,2.262980149207975,2.376913289904018
b1502,0.7319258400997434,0.2687966573509568,0.5171388549261713,0.325052733638251,0.7014050695149132,1.0938862972340653,0.3073126020816248,0.12409427530427226,0.38161993988334925,0.6422280428466696,0.540716568326361,0.3896579163777079
b1503,0.6039972435888034,0.36599544862518674,0.46942663914429233,0.23605019942777747,0.694573201954703,1.0513718087911448,1.4505886514924313,0.7885157076625633,0.23094063822305858,0.11659497206442514,0.5609474603385717,0.5659317356914328
b1504,0.3439713116031151,0.8105661913054985,0.5569468600017028,1.0082144111152531,0.43950394699958606,0.7761539530058923,0.529549964038958,0.4276695363593564,0.21919789390663186,0.22133282832568837,0.0,0.26857777287051054
b1505,1.4306691889915468,1.4983834554681277,1.2869398723276944,0.8283328147021748,1.675680518553905,1.229803055713924,1.2725790780716892,0.7411635894478402,0.9117029895385497,0.9717262423750523,0.6151382071597914,0.9929663874272661
b1506,1.499579363392891,1.5144639253456005,1.1654730351168638,1.4651391688620672,0.0,0.2900336024251434,1.385177492141314,1.6780235749272283,3.153534232287283,2.6052945481981893,4.1780914287286715,2.4588758171420877
b1507,12.517123829040345,11.990708031148976,12.60745830844671,12.859115625970356,4.762787670546534,4.405748532077178,12.327346781913704,12.23003954741935,15.967895557137194,16.30108752291201,19.179060786814023,18.4332051053781
b1508,9.121037026779232,12.205331365388252,12.405521969296355,9.802713899832197,7.211074591080287,8.158960253989708,11.5846492133017,13.60854075246851,16.56544982489894,23.54956424528209,14.029989288917536,16.024134538678773
b4696,2.5714107659920815,3.0392067648285517,2.7381200460305037,3.4010036110840978,1.538770435610456,1.5311014021052896,3.3398565824901927,3.413508057959367,4.314867284129237,4.1618082835596795,4.197484389682134,3.971751089363778
b1511,3.9365605661245398,4.786200367708656,4.269925926679722,5.078413330062015,2.2707703928311944,1.9219050264907809,3.28320977704154,4.241056235563618,3.8359631433660573,4.094657324025236,3.150179523031301,3.491511047316637
b1512,5.807490477978381,7.4764353278906075,7.439969375117086,7.91881612419978,3.3636563868246623,3.394366007417952,6.366589378974039,7.2602955724402065,6.71035062006623,8.069252028911537,5.852904633343965,6.054401776170612
b1513,0.5945597866577284,0.8006150438675961,0.6161224638768837,0.6196317734979159,0.4558136637827738,0.38331263862177156,0.6224280632004785,0.5174634331535573,1.0987722552956458,0.535608152920953,0.6442130989825785,0.9284817538687572
b1514,0.650837846152833,0.6572979485513558,0.6322889425208836,0.5202739089428565,0.17009955966237625,0.400522593825198,0.6558391391362955,0.6620773288828521,0.7352395829142273,0.7424006384510335,1.0303116618463561,0.48508434487837104
b1515,0.9196816035309877,0.7430481615592915,1.0721647709760878,0.47923182482014043,0.6463098072569442,0.23716745737081213,0.5097118384979216,1.7723736752294474,1.2307531293821008,0.9468498033509812,0.8541314803946832,1.2925812452650252
b1516,0.7736832727260684,1.0217820149301402,1.3876306517813686,1.1047980008408589,0.5132916331160856,0.4604247999398171,1.8691094918395597,1.4984110808367774,1.7635466918851748,1.3786244204215898,1.7272575758225814,1.951717657399194
b1517,1.042515790303962,2.105727238665458,1.4854459403059113,1.6976212972545641,0.6660290977647837,0.8737427817351066,1.8617670995972406,1.425809224814498,2.657399124758482,3.018691742489911,2.2591582649252064,1.7908250814345341
b1518,1.8829769738273623,2.7468524391663505,2.0325689529959052,4.497121325180751,1.4034675008569257,2.0232584636530624,4.638202571623698,3.901933398742582,4.1997864518090235,5.654255140113978,4.129035945172579,3.1855538936857974
b1519,4.973308529028439,4.779640167026154,5.143283176711377,6.818398645921731,3.843488074057645,2.715004934427726,6.89084739766426,3.8147953603912157,4.523880644401101,5.0324786361404055,5.401059341441742,5.16720280413917
b1520,16.900833035030438,17.60618105648767,18.164502279281763,16.577689415550797,17.98147541847323,17.502180755745044,18.008518481983213,18.552094157988705,13.99273112905614,15.927255462597405,14.676592568858368,13.79389023977086
